eta,g_Popt,g_Palg,g_Pstar,g_mixture,G_Popt,G_Palg,G_Pstar,G_mixture
7.465985827428095467e-01,-1.035246410576062814e-01,-2.661282329517979939e-01,-3.317915474028261258e-01,-1.474684739719751558e-01,9.910689647269044222e-03,2.705117105646159814e-02,3.292758670483686423e-02,1.434168971950477989e-02
7.469612338474365121e-01,-1.033867652130739945e-01,-2.656906891530039783e-01,-3.311735883970692296e-01,-1.472381769589097278e-01,9.873171322247076276e-03,2.695473869668019162e-02,3.280737418542334360e-02,1.428825187325433177e-02
7.473238849520634774e-01,-1.032486718039311580e-01,-2.652530216506445715e-01,-3.305560870679675745e-01,-1.470077923724351088e-01,9.835703037502474544e-03,2.685846503507138827e-02,3.268738568653750676e-02,1.423489756034923559e-02
7.476865360566903318e-01,-1.031103609587451508e-01,-2.648152326934507528e-01,-3.299390440448100037e-01,-1.467773204375129037e-01,9.798284871911921989e-03,2.676235011608874004e-02,3.256762104208821285e-02,1.418162681250745294e-02
7.480491871613172972e-01,-1.029718327484412388e-01,-2.643773245924501136e-01,-3.293224599564796851e-01,-1.465467613324811236e-01,9.760916904316019327e-03,2.666639398335868272e-02,3.244808008575605918e-02,1.412843966137367069e-02
7.484118382659442625e-01,-1.028330871867126906e-01,-2.639392996800491442e-01,-3.287063354306025698e-01,-1.463161151892216072e-01,9.723599213539935171e-03,2.657059667966610306e-02,3.232876265099426938e-02,1.407533613853617638e-02
7.487744893705711169e-01,-1.026941242304371116e-01,-2.635011603294916682e-01,-3.280906710992537167e-01,-1.460853820945948733e-01,9.686331878414278229e-03,2.647495824694234834e-02,3.220966857102736114e-02,1.402231627554395565e-02
7.491371404751980823e-01,-1.025549437609012404e-01,-2.630629089573897073e-01,-3.274754675954147931e-01,-1.458545620745972382e-01,9.649114977798967097e-03,2.637947872625057144e-02,3.209079767885048007e-02,1.396938010392512197e-02
7.494997915798250476e-01,-1.024155455969646411e-01,-2.626245480230786633e-01,-3.268607255473763296e-01,-1.456236551039120641e-01,9.611948590608210274e-03,2.628415815776929954e-02,3.197214980723006583e-02,1.391652765520778878e-02
7.498624426844519020e-01,-1.022759295217487985e-01,-2.621860800377711076e-01,-3.262464455851050715e-01,-1.453926611286877613e-01,9.574832795828491783e-03,2.618899658077622483e-02,3.185372478870451829e-02,1.386375896093472448e-02
7.502250937890788673e-01,-1.021360952634426944e-01,-2.617475075444419819e-01,-3.256326283423347512e-01,-1.451615800514405308e-01,9.537767672534780417e-03,2.609399403363221737e-02,3.173552245558308726e-02,1.381107405267578692e-02
7.505877448937058327e-01,-1.019960424957706557e-01,-2.613088331186297353e-01,-3.250192744446249726e-01,-1.449304117291330130e-01,9.500753299910624783e-03,2.599915055377044482e-02,3.161754263994631664e-02,1.375847296204435466e-02
7.509503959983326871e-01,-1.018557708384895122e-01,-2.608700593748212171e-01,-3.244063845162197257e-01,-1.446991559748966871e-01,9.463789757267693226e-03,2.590446617768260573e-02,3.149978517364870889e-02,1.370595572071420243e-02
7.513130471029596524e-01,-1.017152798578999651e-01,-2.604311889655308576e-01,-3.237939591870129252e-01,-1.444678125597855800e-01,9.426877124065091706e-03,2.580994094090560687e-02,3.138224988831694873e-02,1.365352236043393397e-02
7.516756982075866178e-01,-1.015745690673692803e-01,-2.599922245816630451e-01,-3.231819990771831463e-01,-1.442363812102398501e-01,9.390015479929014752e-03,2.571557487800735231e-02,3.126493661535123536e-02,1.360117291304341336e-02
7.520383493122134722e-01,-1.014336379278635292e-01,-2.595531689491277216e-01,-3.225705048022076138e-01,-1.440048616094813383e-01,9.353204904671397202e-03,2.562136802257342083e-02,3.114784518592750295e-02,1.354890741048953018e-02
7.524010004168404375e-01,-1.012924858465893418e-01,-2.591140248236365462e-01,-3.219594769830760317e-01,-1.437732533983828720e-01,9.316445478309676176e-03,2.552732040719574158e-02,3.103097543099764266e-02,1.349672588484196467e-02
7.527636515214674029e-01,-1.011511121410912928e-01,-2.586747949950709557e-01,-3.213489162324083548e-01,-1.435415561438051490e-01,9.279737281092215184e-03,2.543343206346038166e-02,3.091432718128994672e-02,1.344462836831383790e-02
7.531263026260942572e-01,-1.010095160979891382e-01,-2.582354822866992361e-01,-3.207388231543795154e-01,-1.433097693860116983e-01,9.243080393520730631e-03,2.533970302193577773e-02,3.079790026731199504e-02,1.339261489328036348e-02
7.534889537307212226e-01,-1.008676969685808888e-01,-2.577960895537025898e-01,-3.201291983556697751e-01,-1.430778926372255899e-01,9.206474896361949156e-03,2.524613331216052359e-02,3.068169451935154335e-02,1.334068549228817346e-02
7.538516048353481880e-01,-1.007256539546819152e-01,-2.573566196762024916e-01,-3.195200424395647776e-01,-1.428459253690606001e-01,9.169920870663039736e-03,2.515272296263360019e-02,3.056570976747741142e-02,1.328884019806864103e-02
7.542142559399750423e-01,-1.005833862092269104e-01,-2.569170755655565408e-01,-3.189113559962266642e-01,-1.426138670111334328e-01,9.133418397769599295e-03,2.505947200080371751e-02,3.044994584154170347e-02,1.323707904355209131e-02
7.545769070446020077e-01,-1.004408928368840659e-01,-2.564774601638137863e-01,-3.183031396142890213e-01,-1.423817169537908711e-01,9.096967559343194232e-03,2.496638045305776821e-02,3.033440257118291683e-02,1.318540206188267838e-02
7.549395581492289731e-01,-1.002981728946747975e-01,-2.560377764416426061e-01,-3.176953938843756209e-01,-1.421494745492899447e-01,9.060568437378568873e-03,2.487344834471127974e-02,3.021907978582571985e-02,1.313380928643304024e-02
7.553022092538558274e-01,-1.001552253926074609e-01,-2.555980273973463834e-01,-3.170881193803873899e-01,-1.419171391087046263e-01,9.024221114221075979e-03,2.478067569999686803e-02,3.010397731468361648e-02,1.308230075081762145e-02
7.556648603584827928e-01,-1.000120492943159523e-01,-2.551582160462029236e-01,-3.164813166707720615e-01,-1.416847099046130154e-01,8.987925672583330083e-03,2.468806254205690998e-02,2.998909498676272101e-02,1.303087648890821626e-02
7.560275114631097582e-01,-9.986864350666468937e-02,-2.547183454252499590e-01,-3.158749863287373394e-01,-1.414521861646689249e-01,8.951682195564414357e-03,2.459560889293643804e-02,2.987443263086242418e-02,1.297953653484817949e-02
7.563901625677366125e-01,-9.972500684669238780e-02,-2.542784186049702466e-01,-3.152691289104374572e-01,-1.412195670407083714e-01,8.915490766675859824e-03,2.450331477357292620e-02,2.975999007557739162e-02,1.292828092307485299e-02
7.567528136723635779e-01,-9.958113813063262931e-02,-2.538384386796188608e-01,-3.146637449624349880e-01,-1.409868516820729223e-01,8.879351469858409729e-03,2.441118020378607589e-02,2.964576714930200474e-02,1.287710968833355452e-02
7.571154647769905432e-01,-9.943703613806209596e-02,-2.533984087662268792e-01,-3.140588350355519864e-01,-1.407540392093225012e-01,8.843264389488680877e-03,2.431920520226915627e-02,2.953176368023191500e-02,1.282602286568335082e-02
7.574781158816173976e-01,-9.929269960564002240e-02,-2.529583319983264023e-01,-3.134543996670509092e-01,-1.405211287057521741e-01,8.807229610393818575e-03,2.422738978658234288e-02,2.941797949636537624e-02,1.277502049050904809e-02
7.578407669862443630e-01,-9.914812722780741439e-02,-2.525182115111237469e-01,-3.128504393802562511e-01,-1.402881192178824232e-01,8.771247217866706691e-03,2.413573397314894287e-02,2.930441442550857367e-02,1.272410259853451464e-02
7.582034180908712173e-01,-9.900331765749093016e-02,-2.520780504771158448e-01,-3.122469546986232913e-01,-1.400550097587365261e-01,8.735317297681177706e-03,2.404423777724873368e-02,2.919106829527762237e-02,1.267326922583555948e-02
7.585660691954981827e-01,-9.885826950681586567e-02,-2.516378520901050297e-01,-3.116439461395630328e-01,-1.398217993072283782e-01,8.699439936107000726e-03,2.395290121300663877e-02,2.907794093309967742e-02,1.262252040885192272e-02
7.589287203001251481e-01,-9.871298134782935385e-02,-2.511976195617842134e-01,-3.110414142012849492e-01,-1.395884868062116091e-01,8.663615219924536426e-03,2.386172429338651035e-02,2.896503216621826304e-02,1.257185618440037622e-02
7.592913714047520024e-01,-9.856745171322511823e-02,-2.507573561199551992e-01,-3.104393593775207627e-01,-1.393550711659008456e-01,8.627843236439058927e-03,2.377070703018446807e-02,2.885234182169682526e-02,1.252127658968671398e-02
7.596540225093789678e-01,-9.842167906597598659e-02,-2.503170649819330684e-01,-3.098377821624684891e-01,-1.391215512403018995e-01,8.592124073500739811e-03,2.367984943402801079e-02,2.873986972641962012e-02,1.247078166232240548e-02
7.600166736140059331e-01,-9.827566180519853312e-02,-2.498767493906834947e-01,-3.092366830280330880e-01,-1.388879258275650397e-01,8.556457819528628939e-03,2.358915151437313007e-02,2.862761570709571046e-02,1.242037144034480178e-02
7.603793247186327875e-01,-9.812939834428058283e-02,-2.494364126155050876e-01,-3.086360624373123418e-01,-1.386541937356695620e-01,8.520844563519869297e-03,2.349861327949498424e-02,2.851557959026473910e-02,1.237004596222468500e-02
7.607419758232597529e-01,-9.798288706135349635e-02,-2.489960579387167083e-01,-3.080359208567491347e-01,-1.384203537447690202e-01,8.485284395053249717e-03,2.340823473648079300e-02,2.840376120229759493e-02,1.231980526687070920e-02
7.611046269278867182e-01,-9.783612629907989522e-02,-2.485556886546664845e-01,-3.074362587313761441e-01,-1.381864046022549530e-01,8.449777404302194483e-03,2.331801589122517449e-02,2.829216036940018775e-02,1.226964939363983653e-02
7.614672780325135726e-01,-9.768911436542815352e-02,-2.481153080526503629e-01,-3.068370764930408168e-01,-1.379523450249653393e-01,8.414323682047530895e-03,2.322795674842925706e-02,2.818077691761922132e-02,1.221957838234843940e-02
7.618299291371405380e-01,-9.754184953444666739e-02,-2.476749194136476095e-01,-3.062383745759005294e-01,-1.377181737027928232e-01,8.378923319689701721e-03,2.313805731160223367e-02,2.806961067284441391e-02,1.216959227328362481e-02
7.621925802417675033e-01,-9.739433004704856067e-02,-2.472345260576871429e-01,-3.056401533977510798e-01,-1.374838892957237491e-01,8.343576409261199700e-03,2.304831758305692091e-02,2.795866146081094072e-02,1.211969110721256015e-02
7.625552313463943577e-01,-9.724655411179772280e-02,-2.467941313139121462e-01,-3.050424133587255060e-01,-1.372494904342225208e-01,8.308283043438335902e-03,2.295873756390043319e-02,2.784792910710565117e-02,1.206987492539401963e-02
7.629178824510213230e-01,-9.709851990471407568e-02,-2.463537385186977957e-01,-3.044451548565214605e-01,-1.370149757220060494e-01,8.273043315552897070e-03,2.286931725403085203e-02,2.773741343717084362e-02,1.202014376958837616e-02
7.632805335556482884e-01,-9.695022551015775036e-02,-2.459133510097855080e-01,-3.038483782812324563e-01,-1.367803436873127332e-01,8.237857319614794172e-03,2.278005665213633790e-02,2.762711427630581973e-02,1.197049768207558706e-02
7.636431846602751428e-01,-9.680166900465758673e-02,-2.454729720917303570e-01,-3.032520840000998419e-01,-1.365455928476586589e-01,8.202725150330159032e-03,2.269095575570068135e-02,2.751703144967287962e-02,1.192093670567184738e-02
7.640058357649021081e-01,-9.665284847130584112e-02,-2.450326051040485620e-01,-3.026562723733179361e-01,-1.363107217245020930e-01,8.167646903101344336e-03,2.260201456100285888e-02,2.740716478230220687e-02,1.187146088372981190e-02
7.643684868695290735e-01,-9.650376196501331272e-02,-2.445922533993207804e-01,-3.020609437599757197e-01,-1.360757288163332301e-01,8.132622674031031451e-03,2.251323306310837324e-02,2.729751409909342286e-02,1.182207026014281404e-02
7.647311379741559279e-01,-9.635440751333335108e-02,-2.441519203326651954e-01,-3.014660984940913391e-01,-1.358406125947246856e-01,8.097652559932222438e-03,2.242461125586636683e-02,2.718807922482069372e-02,1.177276487935330351e-02
7.650937890787828932e-01,-9.620478311728097864e-02,-2.437116092607698459e-01,-3.008717368983724327e-01,-1.356053715076421806e-01,8.062736658338121032e-03,2.233614913190917761e-02,2.707885998413894768e-02,1.172354478636261632e-02
7.654564401834098586e-01,-9.605488675216133920e-02,-2.432713235073795666e-01,-3.002778592968702309e-01,-1.353700039825498358e-01,8.027875067511458518e-03,2.224784668265766818e-02,2.696985620158587338e-02,1.167441002673852424e-02
7.658190912880367129e-01,-9.590471636839703606e-02,-2.428310663969739380e-01,-2.996844659904556174e-01,-1.351345084223569692e-01,7.993067886453708581e-03,2.215970389832744303e-02,2.686106770158591672e-02,1.162536064662345048e-02
7.661817423926636783e-01,-9.575426989236124342e-02,-2.423908412827713299e-01,-2.990915572645189702e-01,-1.348988832075723732e-01,7.958315214914080116e-03,2.207172076792285331e-02,2.675249430845716425e-02,1.157639669274312944e-02
7.665443934972906437e-01,-9.560354521682379314e-02,-2.419506515159670634e-01,-2.984991334042497169e-01,-1.346631266915325753e-01,7.923617153399953317e-03,2.198389727923277803e-02,2.664413584641422972e-02,1.152751821241548846e-02
7.669070446019174980e-01,-9.545254013971837814e-02,-2.415105004448101500e-01,-2.979071946775184720e-01,-1.344272371476611383e-01,7.888973803199861301e-03,2.189623341883151220e-02,2.653599213957158476e-02,1.147872525357018780e-02
7.672696957065444634e-01,-9.530125249956533651e-02,-2.410703913998288872e-01,-2.973157413325295817e-01,-1.341912128783677716e-01,7.854385266393704157e-03,2.180872917208187545e-02,2.642806301194999818e-02,1.143001786475772441e-02
7.676323468111714288e-01,-9.514968013158586757e-02,-2.406303276686039272e-01,-2.967247736125002699e-01,-1.339550521824395268e-01,7.819851645845754540e-03,2.172138452314698043e-02,2.632034828748097688e-02,1.138139609514476902e-02
7.679949979157982831e-01,-9.499782085132535414e-02,-2.401903125782400839e-01,-2.961342917520497497e-01,-1.337187533411188234e-01,7.785373045208987541e-03,2.163419945499045483e-02,2.621284779000965237e-02,1.133285999451838499e-02
7.683576490204252485e-01,-9.484567245549957448e-02,-2.397503494541108893e-01,-2.955442959615994791e-01,-1.334823146157861906e-01,7.750949568931964073e-03,2.154717394936978003e-02,2.610556134330033196e-02,1.128440961329224557e-02
7.687203001250522139e-01,-9.469323272284735360e-02,-2.393104416142834978e-01,-2.949547864424177934e-01,-1.332457342515429577e-01,7.716581322265603227e-03,2.146030798683762342e-02,2.599848877104271594e-02,1.123604500251396132e-02
7.690829512296790682e-01,-9.454049941498099408e-02,-2.388705923665257469e-01,-2.943657633928336015e-01,-1.330090104790961902e-01,7.682268411269399522e-03,2.137360154674516899e-02,2.589162989685411809e-02,1.118776621386952108e-02
7.694456023343060336e-01,-9.438747027723759508e-02,-2.384308049607912761e-01,-2.937772269857596985e-01,-1.327721415111169367e-01,7.648010942817529134e-03,2.128705460725477394e-02,2.578498454428435060e-02,1.113957329969039733e-02
7.698082534389329989e-01,-9.423414303953525639e-02,-2.379910826650399880e-01,-2.931891773811605706e-01,-1.325351255453335320e-01,7.613809024604623055e-03,2.120066714534685204e-02,2.567855253682305161e-02,1.109146631295865326e-02
7.701709045435598533e-01,-9.408051538561590377e-02,-2.375514287578324168e-01,-2.926016147377872301e-01,-1.322979607419534354e-01,7.579662765156980342e-03,2.111443913681454454e-02,2.557233369790190558e-02,1.104344530731671270e-02
7.705335556481868187e-01,-9.392658493286187849e-02,-2.371118465062516112e-01,-2.920145391915063282e-01,-1.320606452031947153e-01,7.545572273852885203e-03,2.102837055626438634e-02,2.546632785089930628e-02,1.099551033708490166e-02
7.708962067528137840e-01,-9.377234936301337420e-02,-2.366723391650675801e-01,-2.914279508616550718e-01,-1.318231770800608604e-01,7.511537660923051085e-03,2.094246137712008071e-02,2.536053481914724017e-02,1.094766145726278062e-02
7.712588578574406384e-01,-9.361780635029770536e-02,-2.362329099480573458e-01,-2.908418498644855799e-01,-1.315855545168955754e-01,7.477559037440184575e-03,2.085671157163271339e-02,2.525495442593506112e-02,1.089989872352181699e-02
7.716215089620676038e-01,-9.346295355797584747e-02,-2.357935620333351245e-01,-2.902562362992480161e-01,-1.313477756459136003e-01,7.443636515322538116e-03,2.077112111089407520e-02,2.514958649451304318e-02,1.085222219220849382e-02
7.719841600666945691e-01,-9.330778863919553245e-02,-2.353542986317695984e-01,-2.896711102451270392e-01,-1.311098385873012973e-01,7.409770207337684766e-03,2.068568996483755029e-02,2.504443084809926390e-02,1.080463192034875064e-02
7.723468111713214235e-01,-9.315230923784856287e-02,-2.349151229397028473e-01,-2.890864717739602963e-01,-1.308717414523554723e-01,7.375960227105737843e-03,2.060041810223500747e-02,2.493948730988404527e-02,1.075712796565220231e-02
7.727094622759483888e-01,-9.299651298942190891e-02,-2.344760381372568148e-01,-2.885023209481654138e-01,-1.306334823437738102e-01,7.342206689102903638e-03,2.051530549070168519e-02,2.483475570303372848e-02,1.070971038651458151e-02
